movie_title,tomatometer_rating,audience_rating,rating_discrepency
Apocalypse Now,98.0,94.0,4.0
Arabian Nights,82.0,78.0,4.0
Arsenic and Old Lace,88.0,92.0,4.0
Arthur Newman,20.0,24.0,4.0
Ashby,52.0,48.0,4.0
Asher,46.0,42.0,4.0
Assassination of a High School President,50.0,46.0,4.0
Atlantis - The Lost Empire,49.0,53.0,4.0
Backstabbing for Beginners,38.0,42.0,4.0
Bad Lieutenant,77.0,73.0,4.0
Batman Beyond: Return of the Joker,90.0,86.0,4.0
Batman: Mask of the Phantasm,84.0,88.0,4.0
Battle for Haditha,68.0,72.0,4.0
Bayou Maharajah,86.0,82.0,4.0
Beautiful Creatures,37.0,33.0,4.0
Becoming Santa,80.0,76.0,4.0
Before Sunset,95.0,91.0,4.0
Before the Flood,73.0,77.0,4.0
Beneath The Harvest Sky,62.0,66.0,4.0
Bent,73.0,77.0,4.0
Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt),86.0,82.0,4.0
Best Laid Plans,43.0,39.0,4.0
Bewitched,24.0,28.0,4.0
Beyond The Black Rainbow,56.0,52.0,4.0
Bickford Shmeckler's Cool Ideas,50.0,54.0,4.0
Bicycle Thieves (Ladri di biciclette) (The Bicycle Thief),98.0,94.0,4.0
Big Boys Gone Bananas!*,77.0,81.0,4.0
Big Eyes,72.0,68.0,4.0
Big Sur,42.0,38.0,4.0
Bill and Ted's Excellent Adventure,79.0,75.0,4.0
Billy Elliot,85.0,89.0,4.0
Black Beauty,80.0,76.0,4.0
Black Christmas,71.0,75.0,4.0
Black Friday,88.0,92.0,4.0
Black Rose,13.0,17.0,4.0
Blue Is The Warmest Color,89.0,85.0,4.0
"Bon Cop, Bad Cop",78.0,82.0,4.0
Boogie Nights,93.0,89.0,4.0
Book of Shadows - Blair Witch 2,14.0,18.0,4.0
Born Into Brothels,95.0,91.0,4.0
Born Losers,60.0,64.0,4.0
Born to Kill,80.0,76.0,4.0
Brainstorm,59.0,55.0,4.0
Brake,44.0,40.0,4.0
Bridge of Spies,91.0,87.0,4.0
Brigsby Bear,82.0,86.0,4.0
Brothers,89.0,85.0,4.0
Brute Force,91.0,87.0,4.0
Bug,29.0,25.0,4.0
Cake,48.0,44.0,4.0
Camp,64.0,68.0,4.0
Cannibal Ferox,40.0,44.0,4.0
Capricorn One,62.0,58.0,4.0
Captain Phillips,93.0,89.0,4.0
Cars,75.0,79.0,4.0
Cast Away,88.0,84.0,4.0
Catch a Fire,75.0,71.0,4.0
Cellular,55.0,59.0,4.0
Chariots of Fire,84.0,80.0,4.0
Chasing Amy,87.0,83.0,4.0
Chasing Madoff,46.0,42.0,4.0
Cherish,51.0,55.0,4.0
Child's Play 3,29.0,33.0,4.0
Children of the Corn,36.0,40.0,4.0
Chillerama,40.0,44.0,4.0
Chitty Chitty Bang Bang,67.0,71.0,4.0
Choose Connor,43.0,47.0,4.0
Cirque du Freak: The Vampire's Assistant,38.0,42.0,4.0
Citizen Toxie: The Toxic Avenger IV,70.0,66.0,4.0
City Heat,19.0,23.0,4.0
City for Conquest,80.0,76.0,4.0
City of Women (La città delle donne),71.0,75.0,4.0
Comes A Bright Day,38.0,34.0,4.0
Confessions of a Dangerous Mind,79.0,75.0,4.0
Cool Runnings,77.0,81.0,4.0
Crazy as Hell,50.0,54.0,4.0
Creed II,84.0,80.0,4.0
Cruel Intentions 2,17.0,21.0,4.0
Curse of the Pink Panther,29.0,25.0,4.0
Cut Sleeve Boys,45.0,49.0,4.0
Danny Collins,77.0,73.0,4.0
Dark Streets,19.0,15.0,4.0
Dark Tourist,33.0,29.0,4.0
Day of the Dead: Bloodline,13.0,9.0,4.0
De zaak Alzheimer (The Memory of a Killer),84.0,80.0,4.0
Dead or Alive: Final,45.0,41.0,4.0
Death Wish,65.0,69.0,4.0
Deathtrap,75.0,71.0,4.0
Deep Web,75.0,71.0,4.0
Deja Vu,65.0,61.0,4.0
Delirious,44.0,40.0,4.0
Demolition Man,62.0,66.0,4.0
Despicable Me 3,58.0,54.0,4.0
Destiny Turns on the Radio,17.0,21.0,4.0
Dheepan,87.0,83.0,4.0
Dirty Dancing,19.0,15.0,4.0
Disneynature Earth,86.0,82.0,4.0
Doc Holliday,43.0,47.0,4.0
Dog Pound,65.0,69.0,4.0
Dogtown and Z-Boys,92.0,88.0,4.0
Down by Law,90.0,94.0,4.0
Downfall (Der Untergang),90.0,94.0,4.0
Dr. Strangelove Or How I Learned to Stop Worrying and Love the Bomb,98.0,94.0,4.0
Drive Hard,8.0,12.0,4.0
Drones,33.0,29.0,4.0
Duck,50.0,46.0,4.0
Duel,88.0,84.0,4.0
Earth to Echo,51.0,47.0,4.0
East of Eden,86.0,90.0,4.0
Easter Parade,90.0,86.0,4.0
Ed Wood,92.0,88.0,4.0
Eddie Murphy Raw,81.0,85.0,4.0
El Norte,86.0,82.0,4.0
Eli,48.0,44.0,4.0
Elizabeth,82.0,86.0,4.0
Elles,23.0,27.0,4.0
Ender's Game,61.0,65.0,4.0
Eraser,35.0,39.0,4.0
Escape Plan: The Extractors,30.0,34.0,4.0
Ever Again,50.0,54.0,4.0
Every Little Step,92.0,88.0,4.0
Every Thing Will Be Fine,28.0,24.0,4.0
Everybody's All-American,42.0,46.0,4.0
Examined Life,77.0,73.0,4.0
Exit Through The Gift Shop,95.0,91.0,4.0
Exporting Raymond,72.0,68.0,4.0
Fail-Safe,95.0,91.0,4.0
Fantastic Beasts and Where to Find Them,75.0,79.0,4.0
Far From Home - The Adventures Of Yellow Dog,57.0,53.0,4.0
"Faster, Pussycat! Kill! Kill!",74.0,78.0,4.0
Fatal Attraction,75.0,71.0,4.0
Fighting,40.0,36.0,4.0
Final Exam,13.0,17.0,4.0
Finding Bliss,26.0,30.0,4.0
Finian's Rainbow,57.0,53.0,4.0
Fire in Babylon,91.0,87.0,4.0
First Match,84.0,80.0,4.0
Five Easy Pieces,88.0,84.0,4.0
Flags of Our Fathers,73.0,69.0,4.0
Flammen & Citronen (Flame & Citron) (The Flame and the Lemon),86.0,82.0,4.0
Fletch,77.0,81.0,4.0
"For a Good Time, Call...",57.0,53.0,4.0
Forever Young,57.0,53.0,4.0
Fox and His Friends,84.0,88.0,4.0
Frailty,74.0,78.0,4.0
Free Enterprise,83.0,79.0,4.0
Free Solo,97.0,93.0,4.0
Friday Night Lights,81.0,85.0,4.0
Galaxy of Terror (Mindwarp: An Infinity of Terror) (Planet of Horrors) (Quest),33.0,29.0,4.0
Game of Death,67.0,63.0,4.0
Gattaca,83.0,87.0,4.0
Ghost Dog - The Way of the Samurai,82.0,86.0,4.0
Girl With a Pearl Earring,72.0,68.0,4.0
God Grew Tired Of Us,91.0,95.0,4.0
Godzilla (Gojira),93.0,89.0,4.0
Godzilla vs. Megalon,38.0,34.0,4.0
Going My Way,80.0,76.0,4.0
Good Boy!,44.0,40.0,4.0
Green Zone,53.0,57.0,4.0
Guilty as Sin,38.0,34.0,4.0
Guzaarish,67.0,71.0,4.0
Général Idi Amin Dada: Autoportrait (A Self Portrait),82.0,78.0,4.0
HairBrained,22.0,26.0,4.0
Hampstead,44.0,40.0,4.0
Hard Target,53.0,49.0,4.0
Hardcore Henry,50.0,54.0,4.0
Harry Potter and the Prisoner of Azkaban,90.0,86.0,4.0
Head Above Water,40.0,44.0,4.0
Hellbenders,25.0,21.0,4.0
Hellbent,45.0,41.0,4.0
Hellbound: Hellraiser II,54.0,58.0,4.0
"Hey, Boo: Harper Lee and 'To Kill a Mockingbird'",77.0,81.0,4.0
High Anxiety,72.0,68.0,4.0
High Art,73.0,77.0,4.0
Hollow Man 2,20.0,16.0,4.0
Hope Springs,23.0,27.0,4.0
Hour of the Wolf (Vargtimmen),90.0,86.0,4.0
How the Grinch Stole Christmas,100.0,96.0,4.0
How to Train Your Dragon: The Hidden World,91.0,87.0,4.0
Human Capital,81.0,77.0,4.0
"Hush...Hush, Sweet Charlotte",81.0,85.0,4.0
Hyena Road,55.0,59.0,4.0
I Am Big Bird: The Caroll Spinney Story,83.0,79.0,4.0
I Am a Fugitive From a Chain Gang,95.0,91.0,4.0
Igby Goes Down,76.0,80.0,4.0
Il portiere di notte (The Night Porter),65.0,69.0,4.0
Illtown,50.0,54.0,4.0
Imaginary Crimes,60.0,64.0,4.0
Imitation of Life,89.0,85.0,4.0
Impromptu,76.0,72.0,4.0
In Cold Blood,84.0,88.0,4.0
In Search of Greatness,90.0,86.0,4.0
In the Heat of the Night,96.0,92.0,4.0
In the Shadow of the Moon,95.0,91.0,4.0
In the Valley of Elah,73.0,77.0,4.0
Inception,87.0,91.0,4.0
Incident at Loch Ness,63.0,67.0,4.0
Indiana Jones and the Temple of Doom,85.0,81.0,4.0
Infamous,73.0,69.0,4.0
Inferno,64.0,60.0,4.0
Inferno (Pilgrim),20.0,24.0,4.0
Insidious,66.0,62.0,4.0
Into The Arms Of Strangers: Stories Of The Kindertransport,91.0,87.0,4.0
Iron Monkey,90.0,86.0,4.0
JFK,84.0,88.0,4.0
Jack Frost,57.0,61.0,4.0
Jack Reacher,63.0,67.0,4.0
Jackass 3,65.0,69.0,4.0
Jerry and Tom,75.0,71.0,4.0
Jews And Baseball: An American Love Story,67.0,63.0,4.0
Jimmy Hollywood,22.0,26.0,4.0
John Wick: Chapter 2,89.0,85.0,4.0
John Wick: Chapter 3 - Parabellum,90.0,86.0,4.0
Johns,54.0,58.0,4.0
Jolene,48.0,44.0,4.0
Kagemusha,88.0,92.0,4.0
Katy Perry: Part of Me,76.0,72.0,4.0
Kidnapping Mr. Heineken,19.0,23.0,4.0
Kill Bill: Volume 1,85.0,81.0,4.0
King of Thieves,35.0,31.0,4.0
Kiss of the Spider Woman,85.0,81.0,4.0
Kolya,96.0,92.0,4.0
Kon Tiki,81.0,77.0,4.0
L!fe Happens,26.0,30.0,4.0
L' Ora di Religione (Il Sorriso di Mia Madre) (The Religion Hour) (My Mother's Smile),84.0,80.0,4.0
La Femme Nikita (Nikita),88.0,84.0,4.0
La Grande illusion (Grand Illusion),97.0,93.0,4.0
La Promesse (The Promise),95.0,91.0,4.0
La Terra trema,90.0,86.0,4.0
Ladies and Gentlemen: The Fabulous Stains,60.0,64.0,4.0
Last Days Here,86.0,90.0,4.0
Laugh Killer Laugh,33.0,29.0,4.0
Leave Her to Heaven,90.0,86.0,4.0
Lesbian Vampire Killers,28.0,32.0,4.0
Let's Make Love,64.0,60.0,4.0
Life Is Hot in Cracktown,50.0,54.0,4.0
"Lila, Lila",60.0,64.0,4.0
Lilting,84.0,80.0,4.0
Live Free or Die Hard,82.0,86.0,4.0
Living Out Loud,59.0,63.0,4.0
Look,60.0,56.0,4.0
Lost in Space,28.0,24.0,4.0
"Love, Simon",92.0,88.0,4.0
"Lovely, Still",71.0,75.0,4.0
Machete Kills,30.0,34.0,4.0
Mad Detective,81.0,85.0,4.0
Made,71.0,67.0,4.0
Maid in Manhattan,39.0,43.0,4.0
Man-Thing,17.0,13.0,4.0
Manufactured Landscapes,84.0,80.0,4.0
Marathon: The Patriots Day Bombing,90.0,86.0,4.0
Mark of the Witch (Another),43.0,39.0,4.0
Marshall,80.0,84.0,4.0
Masquerade,47.0,51.0,4.0
Matthew Barney: No Restraint,52.0,56.0,4.0
Max Manus: Man of War,79.0,83.0,4.0
Maximum Risk,30.0,34.0,4.0
Memories of Murder,90.0,94.0,4.0
Meskada,33.0,29.0,4.0
Milk,93.0,89.0,4.0
Mimic 2,8.0,12.0,4.0
Miss Peregrine's Home for Peculiar Children,64.0,60.0,4.0
Monday Night Mayhem,67.0,71.0,4.0
Mondo Cane,56.0,52.0,4.0
Monty Python's And Now for Something Completely Different,91.0,87.0,4.0
Moon over Parador,42.0,46.0,4.0
Morning Glory,55.0,51.0,4.0
Motherhood,20.0,16.0,4.0
Mrs. Henderson Presents,68.0,72.0,4.0
Much Ado About Nothing,90.0,86.0,4.0
Muppet Treasure Island,73.0,77.0,4.0
Muriel ou Le Temps d'un Retour (The Time of Return),83.0,79.0,4.0
Mysterious Skin,85.0,89.0,4.0
Nancy Drew and the Hidden Staircase,67.0,63.0,4.0
Narayama bushiko (Ballad of Narayama),86.0,90.0,4.0
Nerdland,23.0,27.0,4.0
Never Been Thawed,58.0,62.0,4.0
No Men Beyond This Point,50.0,46.0,4.0
Notes on a Scandal,87.0,83.0,4.0
Notting Hill,83.0,79.0,4.0
Noëlle,57.0,53.0,4.0
Omen III: The Final Conflict,30.0,34.0,4.0
On The Job,93.0,89.0,4.0
On the Road With Judas,60.0,64.0,4.0
Only God Forgives,41.0,37.0,4.0
Only the Brave,87.0,91.0,4.0
Opal Dream,68.0,64.0,4.0
Operation Petticoat,85.0,81.0,4.0
Orlacs Hände (The Hands of Orlac),86.0,82.0,4.0
Over the Hedge,75.0,71.0,4.0
Overdrive,23.0,27.0,4.0
Pain & Gain,51.0,47.0,4.0
Pan's Labyrinth,95.0,91.0,4.0
Parade,50.0,46.0,4.0
Paradise Alley,40.0,44.0,4.0
Passionada,57.0,53.0,4.0
Pather Panchali,98.0,94.0,4.0
People Places Things,76.0,72.0,4.0
Percy Jackson & the Olympians: The Lightning Thief,49.0,53.0,4.0
Permanent Midnight,58.0,54.0,4.0
Persepolis,96.0,92.0,4.0
Persona,90.0,94.0,4.0
Picture Bride,82.0,78.0,4.0
Pink Cadillac,21.0,25.0,4.0
Police Story (Ging chaat goo si) (Police Force),92.0,88.0,4.0
Poltergeist III,18.0,22.0,4.0
Post Tenebras Lux,53.0,49.0,4.0
Postman Pat: The Movie,43.0,47.0,4.0
Pound Of Flesh,15.0,19.0,4.0
Power and Terror: Noam Chomsky in Our Times,72.0,68.0,4.0
Project Wild Thing,67.0,71.0,4.0
Proof,63.0,59.0,4.0
Proof of Life,39.0,43.0,4.0
Pulp Fiction,92.0,96.0,4.0
Reaching for the Moon,65.0,69.0,4.0
Ready to Mingle (Bachelorettes) (Solteras),44.0,40.0,4.0
Ready to Wear (Prêt-à-Porter),24.0,28.0,4.0
Recount,77.0,81.0,4.0
Red Sparrow,45.0,49.0,4.0
Reefer Madness (Tell Your Children) (Doped Youth),42.0,38.0,4.0
Reprise,88.0,84.0,4.0
Revolutionary Road,67.0,71.0,4.0
Rich Hill,85.0,81.0,4.0
"Ride, Rise, Roar",75.0,71.0,4.0
Riki-Oh: The Story of Ricky,89.0,85.0,4.0
Rio Grande,75.0,71.0,4.0
Rio Lobo,68.0,72.0,4.0
Rising From Ashes,79.0,83.0,4.0
River of No Return,57.0,53.0,4.0
Roman Holiday,98.0,94.0,4.0
Rope,94.0,90.0,4.0
Ruby Bridges,83.0,87.0,4.0
Runoff,83.0,79.0,4.0
Rush: Beyond the Lighted Stage,90.0,94.0,4.0
Sacred Planet,58.0,62.0,4.0
Saint John of Las Vegas,23.0,27.0,4.0
Sangre De Mi Sangre,79.0,75.0,4.0
Saraband,91.0,87.0,4.0
Scent of a Woman,88.0,92.0,4.0
Scooby-Doo and the Cyber Chase,60.0,64.0,4.0
Scouts Guide to the Zombie Apocalypse,44.0,48.0,4.0
Seal Team 6: The Raid on Osama Bin Laden,50.0,46.0,4.0
Searching,92.0,88.0,4.0
Separate Tables,73.0,77.0,4.0
Seve the Movie,73.0,69.0,4.0
Sex and the Single Girl,60.0,56.0,4.0
Shadow of the Thin Man,83.0,79.0,4.0
Shall We Dance,89.0,85.0,4.0
She's So Lovely,66.0,62.0,4.0
She-Wolf of London (The Curse of the Allenbys),17.0,21.0,4.0
Shoot the Piano Player (Tirez sur le pianiste),93.0,89.0,4.0
Shrek Forever After,58.0,54.0,4.0
Silverado,76.0,80.0,4.0
Sister Helen,92.0,88.0,4.0
Slipstream,25.0,29.0,4.0
Small Soldiers,48.0,44.0,4.0
Smoke,93.0,89.0,4.0
Snitch,57.0,61.0,4.0
Snow White: A Tale of Terror,60.0,56.0,4.0
Snowmen,67.0,63.0,4.0
Society,55.0,51.0,4.0
Solo Con Tu Pareja,67.0,71.0,4.0
Somebody Up There Likes Me,82.0,86.0,4.0
Song One,33.0,29.0,4.0
Songcatcher,74.0,78.0,4.0
Sorcerer,79.0,83.0,4.0
Spider-Man: Into the Spider-Verse,97.0,93.0,4.0
Spinning Man,42.0,38.0,4.0
Spiral,55.0,59.0,4.0
Spotlight,97.0,93.0,4.0
St. Ives,44.0,40.0,4.0
Stalag 17,97.0,93.0,4.0
Stan Helsing,14.0,18.0,4.0
Star Trek IV - The Voyage Home,85.0,81.0,4.0
Star Trek: First Contact,93.0,89.0,4.0
Steel,12.0,16.0,4.0
Stephen King's 'The Langoliers',50.0,46.0,4.0
Stonehearst Asylum,53.0,49.0,4.0
Storks,66.0,62.0,4.0
Straight Jacket,48.0,44.0,4.0
StreetDance 2,41.0,37.0,4.0
Summer School,62.0,58.0,4.0
Sweeney Todd: The Demon Barber of Fleet Street,85.0,81.0,4.0
Swiss Family Robinson,82.0,78.0,4.0
Swoon,70.0,66.0,4.0
Tales From the Script,75.0,71.0,4.0
Tarzan II,33.0,37.0,4.0
Ted Bundy,41.0,45.0,4.0
Testament,78.0,74.0,4.0
Texas Chainsaw Massacre: The Next Generation,14.0,18.0,4.0
Thank You for Your Service,77.0,73.0,4.0
The Abandoned,38.0,42.0,4.0
The Adjustment Bureau,71.0,67.0,4.0
The Apple Dumpling Gang,56.0,60.0,4.0
The Aristocats,66.0,70.0,4.0
The Ballad of Little Jo,69.0,65.0,4.0
The Battle of Algiers (La Battaglia di Algeri),99.0,95.0,4.0
The Best Years of Our Lives,96.0,92.0,4.0
The Best and the Brightest,26.0,30.0,4.0
The Better Angels,45.0,41.0,4.0
The Black Waters of Echo's Pond,22.0,18.0,4.0
The Blackout Experiments,45.0,41.0,4.0
The Blob,60.0,56.0,4.0
The Brothers Bloom,68.0,64.0,4.0
The Business of Being Born,81.0,85.0,4.0
The Butcher's Wife,25.0,29.0,4.0
The Captain (Der Hauptmann),85.0,81.0,4.0
The Captive,30.0,34.0,4.0
The Cheetah Girls 2,57.0,61.0,4.0
The Chosen,75.0,79.0,4.0
The Colony,18.0,22.0,4.0
The Comedian,24.0,28.0,4.0
The Danish Girl,68.0,72.0,4.0
The Decline of the American Empire (Le Déclin de l'Empire Américain),86.0,82.0,4.0
The Duel,26.0,30.0,4.0
The Elephant Queen,90.0,86.0,4.0
The Englishman Who Went up a Hill But Came Down A Mountain,58.0,54.0,4.0
The Exterminator,36.0,40.0,4.0
The Fault In Our Stars,81.0,85.0,4.0
The Final Master,67.0,63.0,4.0
The Flintstones in Viva Rock Vegas,25.0,21.0,4.0
The Forbidden Kingdom,64.0,60.0,4.0
The Forgotten,32.0,36.0,4.0
The Garden of Earthly Delights,67.0,63.0,4.0
The Girl in the Spider's Web,40.0,36.0,4.0
The Great Buster: A Celebration,93.0,89.0,4.0
The Handmaiden (Ah-ga-ssi),95.0,91.0,4.0
The Heart of the Game,87.0,83.0,4.0
The Hedgehog,87.0,83.0,4.0
The Hidden,76.0,72.0,4.0
The Hidden Fortress (kakushi-toride No San-akunin),97.0,93.0,4.0
The Hindenburg,33.0,37.0,4.0
The History Boys,66.0,70.0,4.0
The Hobbit,69.0,65.0,4.0
The Hours,80.0,84.0,4.0
The Hunchback of Notre Dame II,30.0,26.0,4.0
The Hunger Games: Mockingjay - Part 2,70.0,66.0,4.0
The Hurricane,83.0,87.0,4.0
The Illustrated Man,42.0,38.0,4.0
The Imaginarium of Doctor Parnassus,64.0,60.0,4.0
The Incredible Burt Wonderstone,37.0,33.0,4.0
The Intruders,17.0,21.0,4.0
The Island of Dr. Moreau,24.0,20.0,4.0
The Isle,77.0,73.0,4.0
The Jerk,81.0,85.0,4.0
The Jimmy Show,40.0,36.0,4.0
The Journey,69.0,65.0,4.0
The King of Kong: A Fistful of Quarters,97.0,93.0,4.0
The Last Temptation of Christ,80.0,84.0,4.0
The Last Time,35.0,39.0,4.0
The Last Waltz,98.0,94.0,4.0
The Laundromat,41.0,45.0,4.0
The Lawnmower Man,35.0,31.0,4.0
The Laws of Thermodynamics (Las Leyes de la Termodinámica),46.0,42.0,4.0
The Living End,57.0,61.0,4.0
The Lord of the Rings: The Fellowship of the Ring,91.0,95.0,4.0
The Love Punch,27.0,31.0,4.0
The Man Who Wasn't There,81.0,85.0,4.0
The Marc Pease Experience,18.0,14.0,4.0
The Midnight Man,30.0,34.0,4.0
The Mighty,75.0,79.0,4.0
The Mothman Prophecies,52.0,56.0,4.0
The Mule,70.0,66.0,4.0
The Negotiator,75.0,79.0,4.0
The Net,40.0,44.0,4.0
The Nightmare Before Christmas,95.0,91.0,4.0
The Nines,65.0,61.0,4.0
The Open Road,29.0,25.0,4.0
The Original Kings of Comedy,83.0,79.0,4.0
The Other Side of the Mirror - Bob Dylan Newport 1963-1965,100.0,96.0,4.0
The Pink Panther Strikes Again,80.0,84.0,4.0
The Poseidon Adventure,79.0,75.0,4.0
The Pride of the Yankees,93.0,89.0,4.0
The Prince of Egypt,80.0,76.0,4.0
The Prisoner,67.0,71.0,4.0
The Pruitt-igoe Myth: An Urban History,86.0,82.0,4.0
The Quick and the Dead,57.0,53.0,4.0
The Rapture,66.0,62.0,4.0
The Red Shoes,96.0,92.0,4.0
The Reluctant Fundamentalist,57.0,61.0,4.0
The Republic of Love,44.0,48.0,4.0
The Rocky Horror Picture Show: Let's Do the Time Warp Again,28.0,24.0,4.0
The Rose Tattoo,80.0,76.0,4.0
The Servant,86.0,90.0,4.0
The Sixth Sense,86.0,90.0,4.0
The Slumber Party Massacre,40.0,44.0,4.0
The Stepford Wives,26.0,30.0,4.0
The Strangers: Prey At Night,39.0,35.0,4.0
The Ten,36.0,40.0,4.0
The Texas Chainsaw Massacre 2,48.0,44.0,4.0
The Thieves,67.0,71.0,4.0
The Thomas Crown Affair,78.0,74.0,4.0
The Thorn in the Heart,52.0,48.0,4.0
The Three Burials of Melquiades Estrada,85.0,81.0,4.0
The Three Musketeers,78.0,74.0,4.0
The Three Stooges,51.0,47.0,4.0
The Traveler,20.0,16.0,4.0
The Trials Of Muhammad Ali,89.0,85.0,4.0
The Triplets of Belleville,94.0,90.0,4.0
The U.S. vs. John Lennon,77.0,81.0,4.0
The Unbearable Lightness of Being,88.0,84.0,4.0
The Violent Kind,17.0,21.0,4.0
The Waiting Room,60.0,56.0,4.0
The Weather Underground,91.0,87.0,4.0
The Whistleblower,75.0,71.0,4.0
The Whole Wide World,76.0,72.0,4.0
The Women,92.0,88.0,4.0
The World According to Garp,75.0,79.0,4.0
Things Change,83.0,79.0,4.0
Thirteen,81.0,77.0,4.0
Thirty Two Short Films About Glenn Gould,92.0,88.0,4.0
This Ain't No Mouse Music!,71.0,75.0,4.0
This Is England,93.0,89.0,4.0
Throne of Blood,98.0,94.0,4.0
Tomorrow Never Dies,57.0,53.0,4.0
Total Recall,82.0,78.0,4.0
Touch of Evil,96.0,92.0,4.0
Transformer,100.0,96.0,4.0
Trapeze,67.0,63.0,4.0
Trash,66.0,70.0,4.0
Trauma,29.0,25.0,4.0
True Grit,88.0,84.0,4.0
Tsotsi (Thug),82.0,86.0,4.0
Twelfth Night,76.0,80.0,4.0
Twin Dragons (Shuang long hui) (Brother vs. Brother),45.0,49.0,4.0
Two Women (La Ciociara),88.0,92.0,4.0
Umberto D,97.0,93.0,4.0
Unfinished Song,64.0,68.0,4.0
Used People,44.0,40.0,4.0
Valentine Road,91.0,87.0,4.0
Vanishing Waves,56.0,52.0,4.0
Veer-Zaara,92.0,88.0,4.0
Vidal Sassoon: The Movie,60.0,56.0,4.0
Wait Until Dark,95.0,91.0,4.0
Watership Down,82.0,86.0,4.0
We Are Your Friends,38.0,42.0,4.0
We Own the Night,57.0,61.0,4.0
Welcome to the Dollhouse,90.0,86.0,4.0
Welcome to the Rileys,54.0,58.0,4.0
Wes Craven Presents: Carnival of Souls,20.0,16.0,4.0
"What Happened, Miss Simone?",89.0,85.0,4.0
What Have I Done to Deserve This? (Qu he hecho yo para merecer esto!!),78.0,82.0,4.0
What If,73.0,69.0,4.0
Whatever,75.0,71.0,4.0
When the Road Bends: Tales of a Gypsy Caravan,86.0,82.0,4.0
Where God Left His Shoes,67.0,71.0,4.0
White Heat,97.0,93.0,4.0
White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,100.0,96.0,4.0
White Wedding,56.0,52.0,4.0
Who's Afraid of Virginia Woolf?,95.0,91.0,4.0
Willy Wonka and the Chocolate Factory,91.0,87.0,4.0
Wimbledon,61.0,57.0,4.0
Wings of Desire,98.0,94.0,4.0
Wolf Creek,53.0,49.0,4.0
Won't You Be My Neighbor?,98.0,94.0,4.0
Wonder Woman,82.0,78.0,4.0
Woodshock,23.0,27.0,4.0
Woodstock: Three Days That Defined a Generation,85.0,81.0,4.0
X-Men: The Last Stand,57.0,61.0,4.0
XXY,84.0,80.0,4.0
Y Tu Mama Tambien,92.0,88.0,4.0
Year of the Dragon,56.0,52.0,4.0
Yeh Jawaani Hai Deewani,67.0,63.0,4.0
You Can't Take It With You,92.0,88.0,4.0
You've Got Mail,69.0,73.0,4.0
Young Sherlock Holmes,67.0,63.0,4.0
Zhong Nan Hai bao biao (The Defender) (The Bodyguard from Beijing),71.0,67.0,4.0
Zombieland,90.0,86.0,4.0
Zulu,95.0,91.0,4.0
12 Angry Men (Twelve Angry Men),100.0,97.0,3.0
21 Jump Street,85.0,82.0,3.0
30 Days Of Night: Dark Days,17.0,14.0,3.0
3:10 to Yuma,89.0,86.0,3.0
5B,100.0,97.0,3.0
A Better Tomorrow,93.0,90.0,3.0
A Boy Called Sailboat,80.0,77.0,3.0
A Breath Away (Dans la brume),45.0,48.0,3.0
A Coffee in Berlin,77.0,74.0,3.0
A Guide to Recognizing Your Saints,76.0,73.0,3.0
A Man Called Ove (En man som heter Ove),90.0,87.0,3.0
A Perfect Man,20.0,23.0,3.0
A River Runs Through It,80.0,83.0,3.0
A Score to Settle,15.0,18.0,3.0
A Turtle's Tale: Sammy's Adventures,44.0,47.0,3.0
ARQ,43.0,46.0,3.0
Abbott and Costello Meet Frankenstein,88.0,85.0,3.0
Affluenza,20.0,23.0,3.0
Aftermath (Poklosie),83.0,80.0,3.0
Aftershocks (Tangshan dadizhen),91.0,88.0,3.0
Aladdin,95.0,92.0,3.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",61.0,58.0,3.0
Alfie,48.0,51.0,3.0
Alice in Wonderland,81.0,78.0,3.0
Alien,97.0,94.0,3.0
Alila,41.0,44.0,3.0
All Good Things,34.0,37.0,3.0
All In: The Poker Movie,45.0,42.0,3.0
"All This, and Heaven Too",83.0,86.0,3.0
All in This Tea,83.0,80.0,3.0
Allied,60.0,63.0,3.0
Almost Famous,89.0,92.0,3.0
American Teacher,67.0,70.0,3.0
American: The Bill Hicks Story,83.0,86.0,3.0
An Affair of the Heart,75.0,78.0,3.0
An Evening with Beverly Luff Linn,51.0,54.0,3.0
Anamorph,27.0,24.0,3.0
Angels in the Dust,83.0,86.0,3.0
Annabelle: Creation,70.0,67.0,3.0
Ant-Man,83.0,86.0,3.0
Any Day Now,79.0,76.0,3.0
Apt Pupil,53.0,56.0,3.0
Aria,50.0,47.0,3.0
Army of Shadows (L'Armée des ombres),97.0,94.0,3.0
Aroused,31.0,34.0,3.0
Ashes of Time Redux,78.0,75.0,3.0
Atonement,83.0,80.0,3.0
Avengers: Endgame,94.0,91.0,3.0
Bad Company,27.0,30.0,3.0
Bad Santa,78.0,75.0,3.0
Bagdad Cafe,85.0,88.0,3.0
Barefoot in the Park,83.0,80.0,3.0
Barrymore,70.0,67.0,3.0
Battle Beyond the Stars,45.0,42.0,3.0
Be Here to Love Me: A Film About Townes Van Zandt,94.0,91.0,3.0
Beavis and Butt-head Do America,72.0,69.0,3.0
Bee Movie,50.0,53.0,3.0
Beer Wars,67.0,70.0,3.0
